timestamp,used_mb,avail_mb,mem_pct,pid1,name1,rss1,cpu1,pid2,name2,rss2,cpu2,pid3,name3,rss3,cpu3,pid4,name4,rss4,cpu4,pid5,name5,rss5,cpu5
1775701149.44,15884.0,500.0,96.9,1004,python3,719.91,2.5,1121,java,180.67,12.6,1229,code,264.42,14.7,1342,node,77.48,13.3,1450,firefox,30.28,21.0
1775701151.44,15884.0,500.0,96.9,1010,node,58.58,0.2,1117,code,263.33,15.7,1224,code,99.3,29.7,1333,chrome,169.84,14.8,1445,java,141.44,21.3
1775701153.44,15881.72,502.28,96.9,1004,python3,467.16,19.9,1112,java,209.03,6.4,1226,java,225.86,7.6,1337,docker,34.19,11.4,1450,chrome,74.51,28.8
1775701155.44,15884.0,500.0,96.9,1008,slack,714.16,4.9,1115,code,228.77,1.2,1229,python3,218.25,0.8,1343,postgres,100.8,24.3,1452,chrome,118.96,19.7
1775701157.44,15862.31,521.69,96.8,1010,java,605.15,16.2,1116,docker,308.63,13.5,1222,node,218.06,6.7,1343,docker,175.75,9.6,1453,postgres,125.23,27.9
1775701159.44,15870.79,513.21,96.9,1000,spotify,620.71,21.5,1120,node,303.36,28.2,1230,postgres,151.65,25.6,1338,python3,53.23,1.3,1444,postgres,57.37,6.4
1775701161.44,15871.68,512.32,96.9,1002,chrome,640.65,25.5,1111,chrome,82.72,28.6,1229,firefox,101.05,13.4,1336,spotify,93.91,8.7,1445,java,41.62,4.2
1775701163.44,15883.83,500.17,96.9,1002,node,89.52,25.3,1116,slack,86.45,14.2,1224,java,255.83,20.6,1333,slack,156.25,1.6,1448,slack,149.98,25.3
1775701165.44,15871.77,512.23,96.9,1006,code,130.49,23.2,1119,chrome,138.47,21.1,1225,chrome,116.12,9.6,1340,docker,36.29,3.0,1451,code,115.36,15.5
1775701167.44,15884.0,500.0,96.9,1001,docker,799.43,27.0,1114,firefox,73.26,10.0,1228,docker,67.16,19.6,1334,code,14.84,22.9,1450,slack,71.56,19.3
1775701169.44,15878.82,505.18,96.9,1007,node,312.44,18.2,1115,java,230.97,10.1,1232,docker,89.62,5.6,1335,firefox,98.63,27.8,1452,spotify,135.19,19.2
1775701171.44,15884.0,500.0,96.9,1003,spotify,330.45,11.6,1117,chrome,109.21,4.8,1232,node,180.81,22.2,1333,code,62.19,21.7,1453,firefox,116.87,29.0
1775701173.44,15874.31,509.69,96.9,1001,spotify,507.44,11.4,1121,node,77.81,1.7,1226,docker,244.39,4.5,1342,java,26.62,2.7,1454,spotify,156.5,10.3
1775701175.44,15852.07,531.93,96.8,1003,slack,630.17,2.7,1113,spotify,281.31,27.3,1222,java,62.96,22.1,1341,code,72.67,20.9,1450,java,18.04,24.9
1775701177.44,15856.88,527.12,96.8,1005,code,529.18,6.5,1114,postgres,330.88,6.1,1225,firefox,125.45,1.8,1341,docker,95.55,18.9,1447,postgres,83.09,8.8
1775701179.44,15856.87,527.13,96.8,1006,docker,340.73,2.8,1119,docker,304.45,7.2,1231,java,88.18,9.0,1342,node,38.76,15.8,1448,slack,82.45,18.1
1775701181.44,15867.53,516.47,96.8,1010,python3,470.11,17.7,1119,postgres,155.67,15.8,1224,java,51.63,14.3,1336,node,31.64,27.7,1449,slack,24.43,20.1
1775701183.44,15866.57,517.43,96.8,1007,java,787.1,6.7,1111,postgres,324.05,18.7,1226,postgres,246.67,14.0,1338,python3,171.83,3.9,1450,spotify,70.17,23.9
1775701185.44,15875.36,508.64,96.9,1005,code,396.03,7.4,1121,python3,260.87,8.9,1226,docker,23.96,18.8,1338,chrome,129.8,10.6,1451,postgres,112.44,21.3
1775701187.44,15874.55,509.45,96.9,1006,postgres,451.01,15.5,1112,node,229.61,7.5,1224,docker,125.59,14.9,1336,node,78.15,8.6,1446,python3,148.02,10.9
1775701189.44,15867.92,516.08,96.9,1006,chrome,547.52,26.4,1114,postgres,65.46,12.7,1227,postgres,118.51,24.2,1334,code,133.39,17.4,1445,chrome,108.12,8.8
1775701191.44,15884.0,500.0,96.9,1009,code,522.02,24.8,1119,node,377.75,9.4,1226,postgres,156.68,26.9,1333,code,37.75,14.2,1446,docker,156.95,20.9
1775701193.44,15884.0,500.0,96.9,1009,chrome,674.8,2.9,1118,postgres,126.78,17.1,1226,chrome,244.7,0.1,1336,chrome,161.25,29.1,1452,spotify,120.04,5.0
1775701195.44,15878.36,505.64,96.9,1004,code,503.77,22.9,1116,slack,305.82,1.0,1231,node,132.81,7.6,1335,java,132.49,16.7,1446,slack,12.14,5.1
1775701197.44,15866.24,517.76,96.8,1000,chrome,465.82,11.0,1119,chrome,275.92,3.6,1230,slack,144.53,0.2,1336,chrome,12.59,27.8,1451,slack,33.07,29.2
1775701199.44,15863.6,520.4,96.8,1010,python3,639.48,19.7,1121,python3,44.17,22.7,1225,chrome,130.24,1.8,1341,code,181.18,12.7,1446,python3,40.76,21.2
1775701201.44,15830.21,553.79,96.6,1004,code,311.3,29.3,1112,spotify,397.05,1.8,1222,python3,130.25,4.0,1343,python3,168.47,20.8,1448,python3,109.33,12.3
1775701203.44,15839.51,544.49,96.7,1003,postgres,487.81,21.1,1117,node,234.79,23.1,1232,slack,138.5,19.7,1342,firefox,78.34,2.7,1453,python3,125.69,22.4
1775701205.44,15854.64,529.36,96.8,1007,python3,719.17,19.5,1115,java,270.55,19.4,1231,code,238.54,2.4,1342,chrome,78.15,28.8,1452,docker,64.85,0.6
1775701207.44,15851.4,532.6,96.7,1001,postgres,589.68,18.0,1111,spotify,136.62,12.9,1231,firefox,173.47,4.7,1333,python3,99.54,23.4,1452,spotify,112.33,20.7
1775701209.44,15848.82,535.18,96.7,1001,slack,764.29,28.8,1118,python3,217.5,10.1,1230,postgres,150.68,14.5,1342,postgres,20.55,1.3,1446,java,37.58,27.3
1775701211.44,15879.7,504.3,96.9,1008,chrome,785.04,14.8,1113,chrome,335.59,16.7,1232,chrome,105.54,24.1,1334,spotify,181.9,8.6,1447,firefox,76.95,20.6
1775701213.44,15870.29,513.71,96.9,1005,java,425.16,21.1,1119,postgres,184.13,18.0,1222,chrome,42.65,20.8,1341,code,36.45,6.3,1446,postgres,115.56,8.8
1775701215.44,15854.9,529.1,96.8,1007,chrome,53.5,29.2,1116,code,239.56,1.2,1232,docker,242.7,9.2,1337,java,21.99,28.2,1451,docker,144.63,25.1
1775701217.44,15839.99,544.01,96.7,1000,slack,209.47,13.2,1121,slack,251.21,28.3,1223,chrome,25.91,20.7,1339,node,62.57,13.8,1454,code,85.73,24.6
1775701219.44,15838.46,545.54,96.7,1010,python3,167.67,0.5,1120,docker,353.36,13.7,1225,java,264.83,23.2,1335,slack,171.68,11.3,1451,firefox,119.15,10.4
1775701221.44,15832.84,551.16,96.6,1008,firefox,68.35,28.7,1117,postgres,394.66,15.0,1230,python3,181.13,9.3,1341,docker,33.42,1.3,1444,python3,61.51,7.8
1775701223.44,15848.34,535.66,96.7,1003,node,264.29,18.7,1116,python3,244.36,19.1,1230,postgres,88.62,0.2,1334,postgres,82.23,9.9,1450,node,124.77,14.5
1775701225.44,15820.84,563.16,96.6,1008,code,492.9,19.4,1114,slack,266.85,25.7,1227,spotify,103.73,16.9,1335,python3,120.29,28.2,1454,node,46.92,27.9
1775701227.44,15837.34,546.66,96.7,1010,spotify,395.2,28.9,1118,code,55.37,0.2,1223,java,127.04,23.5,1337,node,83.57,24.9,1452,spotify,155.81,26.0
1775701229.44,15819.11,564.89,96.6,1003,java,480.08,8.1,1115,spotify,102.06,19.1,1229,java,190.98,15.5,1342,node,146.62,12.5,1450,code,115.09,15.8
1775701231.44,15818.61,565.39,96.5,1004,firefox,442.63,1.7,1115,node,55.49,18.5,1232,firefox,57.31,2.0,1340,spotify,150.51,19.2,1444,firefox,39.06,1.9
1775701233.44,15823.64,560.36,96.6,1004,chrome,154.96,18.8,1119,postgres,372.41,18.6,1230,docker,122.53,9.6,1342,code,132.57,12.5,1445,node,15.21,15.6
1775701235.44,15825.55,558.45,96.6,1008,node,311.42,27.6,1112,python3,301.22,22.9,1226,firefox,162.42,5.2,1335,firefox,142.44,1.7,1446,postgres,62.13,25.1
1775701237.44,15833.72,550.28,96.6,1007,postgres,628.6,10.0,1115,spotify,72.09,24.6,1225,python3,140.62,1.6,1336,code,99.63,19.0,1444,python3,88.7,2.2
1775701239.44,15665.29,718.71,95.6,1007,java,224.31,8.9,1114,node,129.94,12.5,1224,java,259.29,6.2,1338,java,64.57,21.3,1454,python3,98.86,16.4
1775701241.44,15671.23,712.77,95.6,1005,code,251.74,19.2,1114,firefox,345.42,2.9,1224,node,183.8,27.7,1338,chrome,61.86,22.3,1454,postgres,90.4,5.1
1775701243.44,15671.82,712.18,95.7,1002,node,300.35,19.7,1113,python3,121.18,26.7,1227,node,28.03,12.2,1334,code,198.76,18.4,1444,postgres,64.84,15.9
1775701245.44,15660.42,723.58,95.6,1004,chrome,429.94,1.1,1116,java,235.9,27.1,1232,node,71.4,11.0,1338,java,57.47,11.1,1452,code,88.87,4.6
1775701247.44,15652.14,731.86,95.5,1009,docker,272.82,23.7,1120,slack,40.88,26.2,1227,docker,194.53,6.3,1336,slack,13.12,18.7,1446,java,104.45,0.0
1775701249.44,15653.23,730.77,95.5,1005,chrome,126.94,24.2,1111,firefox,179.64,25.2,1227,firefox,145.62,23.0,1343,chrome,133.54,9.7,1450,spotify,84.53,23.7
1775701251.44,15653.41,730.59,95.5,1003,python3,267.1,1.3,1114,chrome,47.97,7.2,1223,spotify,42.93,1.1,1339,spotify,100.5,25.4,1447,java,123.82,10.2
1775701253.44,15675.21,708.79,95.7,1002,chrome,781.93,4.6,1117,code,75.09,4.3,1224,slack,119.46,25.7,1334,postgres,12.87,23.1,1454,postgres,149.48,8.9
1775701255.44,15687.9,696.1,95.8,1002,python3,265.43,0.7,1114,python3,315.25,1.7,1222,code,64.34,13.4,1342,python3,114.61,20.2,1448,node,59.94,19.2
1775701257.44,15700.0,684.0,95.8,1003,python3,503.12,29.2,1112,docker,399.03,5.5,1226,slack,85.37,22.1,1339,postgres,23.0,23.0,1453,docker,78.76,28.0
1775701259.44,15685.46,698.54,95.7,1004,chrome,463.87,0.0,1118,chrome,249.03,11.8,1225,java,30.35,14.6,1336,code,147.75,10.0,1451,python3,73.21,14.7
1775701261.44,15711.38,672.62,95.9,1004,firefox,658.74,20.1,1120,docker,290.39,25.9,1225,slack,198.24,5.5,1337,node,189.94,4.7,1448,java,34.93,4.8
1775701263.44,15702.73,681.27,95.8,1008,node,197.6,21.6,1112,node,212.54,27.8,1224,python3,71.03,18.0,1333,java,39.6,20.4,1453,postgres,147.91,24.5
1775701265.44,15727.91,656.09,96.0,1001,python3,283.62,27.7,1113,spotify,395.26,7.5,1227,java,127.36,0.8,1343,spotify,53.85,21.2,1454,firefox,15.19,12.4
1775701267.44,15736.31,647.69,96.0,1003,node,532.04,13.8,1112,firefox,371.18,25.8,1230,node,68.47,15.7,1341,spotify,80.98,18.7,1453,chrome,61.05,22.9
1775701269.44,15716.66,667.34,95.9,1009,firefox,94.4,21.0,1113,firefox,328.23,14.3,1225,python3,201.93,20.4,1333,chrome,102.89,16.8,1445,slack,75.36,24.4
1775701271.44,15706.94,677.06,95.9,1010,docker,263.85,21.6,1116,python3,303.68,2.9,1230,node,201.65,28.6,1339,firefox,20.25,19.1,1450,spotify,30.46,25.2
1775701273.44,15409.39,974.61,94.1,1002,firefox,652.14,19.1,1115,code,323.49,22.4,1222,firefox,105.44,12.3,1343,postgres,195.96,4.3,1454,java,76.85,26.9
1775701275.44,15420.75,963.25,94.1,1009,postgres,762.25,22.2,1120,java,138.33,1.1,1225,java,222.04,5.1,1337,firefox,154.95,29.4,1446,chrome,74.53,8.1
1775701277.44,15421.31,962.69,94.1,1004,node,273.78,1.8,1121,node,204.42,10.4,1226,node,215.39,1.3,1334,firefox,139.22,28.1,1452,node,107.58,0.9
1775701279.44,15412.87,971.13,94.1,1003,code,610.58,5.6,1116,python3,301.61,23.1,1226,spotify,127.72,13.1,1340,chrome,94.04,19.5,1454,java,53.57,4.9
1775701281.44,15384.86,999.14,93.9,1010,chrome,395.15,2.4,1111,code,299.94,3.3,1226,postgres,147.59,0.3,1339,spotify,132.53,28.3,1445,code,120.83,14.5
1775701283.44,15405.21,978.79,94.0,1000,postgres,242.13,2.1,1111,chrome,189.75,21.0,1223,postgres,246.05,5.2,1333,postgres,119.08,6.2,1450,postgres,18.49,7.9
1775701285.44,15410.95,973.05,94.1,1010,node,106.28,24.0,1116,chrome,106.39,10.9,1230,slack,130.59,9.5,1339,java,15.39,12.9,1449,code,50.09,7.9
1775701287.44,15416.92,967.08,94.1,1005,java,65.76,10.5,1115,python3,374.25,14.2,1232,python3,32.93,23.4,1341,java,34.04,28.9,1445,code,21.89,21.3
1775701289.44,15430.14,953.86,94.2,1005,spotify,194.61,3.4,1117,code,267.68,12.7,1227,chrome,174.62,28.6,1340,python3,190.07,10.4,1445,chrome,84.52,15.0
1775701291.44,15453.73,930.27,94.3,1007,python3,291.43,1.0,1121,postgres,145.33,21.7,1224,postgres,248.27,16.5,1339,chrome,151.19,12.9,1453,python3,57.64,28.4
1775701293.44,15461.78,922.22,94.4,1009,spotify,481.32,23.5,1120,code,378.97,21.2,1226,chrome,23.1,17.9,1343,slack,33.92,25.0,1453,docker,151.22,3.3
1775701295.44,15449.78,934.22,94.3,1010,python3,437.26,13.4,1115,code,150.79,17.7,1226,spotify,54.17,10.7,1343,node,68.35,9.9,1444,python3,70.78,7.8
1775701297.44,15457.12,926.88,94.3,1009,java,679.89,26.8,1119,code,354.52,1.1,1223,python3,158.05,21.9,1340,python3,166.1,5.7,1450,docker,80.61,18.5
1775701299.44,15469.24,914.76,94.4,1007,slack,99.99,14.8,1119,python3,119.29,1.6,1231,node,174.93,2.5,1336,node,151.7,2.9,1449,docker,96.45,1.6
1775701301.44,15476.24,907.76,94.5,1006,python3,62.11,13.4,1113,spotify,329.33,9.8,1223,python3,112.01,25.3,1339,chrome,177.8,16.9,1450,spotify,73.49,3.3
1775701303.44,15488.72,895.28,94.5,1008,postgres,51.23,7.2,1111,spotify,92.7,19.7,1229,java,241.21,6.5,1339,chrome,157.72,12.5,1447,node,132.43,17.9
1775701305.44,15495.34,888.66,94.6,1007,java,56.44,21.5,1116,chrome,222.3,0.8,1222,firefox,224.54,1.5,1342,chrome,115.32,1.3,1454,spotify,38.02,1.4
1775701307.44,15496.7,887.3,94.6,1000,firefox,787.65,28.9,1117,postgres,141.86,2.3,1231,postgres,210.38,25.3,1337,node,90.83,11.8,1449,chrome,114.87,17.9
1775701309.44,15499.11,884.89,94.6,1001,spotify,138.24,18.9,1112,postgres,254.24,16.1,1228,docker,147.14,18.3,1336,python3,169.55,2.8,1451,postgres,94.52,28.7
1775701311.44,15481.44,902.56,94.5,1007,java,379.16,11.1,1121,chrome,129.65,24.8,1227,node,201.12,3.2,1340,firefox,133.37,19.9,1446,python3,103.12,1.6
1775701313.44,15456.54,927.46,94.3,1009,chrome,209.68,14.9,1119,java,190.79,10.8,1228,docker,254.55,25.6,1338,code,179.11,7.4,1454,docker,52.67,18.0
1775701315.44,15173.02,1210.98,92.6,1000,docker,459.27,22.9,1111,node,209.72,2.7,1222,code,17.43,19.0,1333,slack,41.04,7.2,1445,java,11.44,20.6
1775701317.44,15191.8,1192.2,92.7,1005,code,714.97,12.0,1120,chrome,212.01,11.9,1226,postgres,240.62,1.4,1336,spotify,66.67,20.1,1450,code,75.13,19.4
1775701319.44,15196.61,1187.39,92.8,1007,docker,149.18,3.1,1116,postgres,317.7,23.7,1222,python3,197.71,0.6,1335,slack,134.32,25.5,1450,firefox,118.15,17.5
1775701321.44,15218.1,1165.9,92.9,1008,java,727.42,26.2,1120,spotify,361.62,25.5,1232,spotify,129.11,8.2,1336,spotify,193.14,16.0,1446,node,91.16,16.7
1775701323.44,15206.86,1177.14,92.8,1004,postgres,241.26,22.0,1114,docker,364.0,11.3,1232,chrome,171.79,25.4,1341,firefox,94.69,6.7,1451,spotify,55.89,11.8
1775701325.44,15212.99,1171.01,92.9,1009,chrome,59.77,8.6,1120,python3,265.86,16.1,1227,python3,228.4,8.9,1343,code,72.0,23.7,1446,code,123.32,12.8
1775701327.44,15037.82,1346.18,91.8,1009,java,83.17,0.6,1117,firefox,214.63,18.7,1230,python3,193.09,3.9,1338,java,80.1,3.9,1453,node,93.52,9.9
1775701329.44,15030.23,1353.77,91.7,1004,firefox,63.32,7.0,1120,slack,174.78,15.8,1225,postgres,110.92,28.5,1339,spotify,154.15,15.7,1448,postgres,101.07,11.7
1775701331.44,15000.53,1383.47,91.6,1006,firefox,791.16,5.5,1119,node,349.67,10.3,1225,chrome,136.51,14.0,1342,code,128.37,23.9,1452,docker,87.46,28.3
1775701333.44,15007.56,1376.44,91.6,1003,node,747.43,8.3,1116,code,92.26,15.8,1231,postgres,103.43,22.6,1341,node,49.87,14.9,1452,code,55.65,14.7
1775701335.44,15012.28,1371.72,91.6,1005,chrome,393.39,27.4,1114,slack,341.56,1.4,1225,spotify,105.55,20.2,1343,chrome,95.62,12.8,1451,firefox,60.11,1.0
1775701337.44,14997.29,1386.71,91.5,1010,java,584.73,19.6,1117,docker,103.37,29.9,1223,postgres,61.86,7.6,1337,code,199.08,22.9,1445,java,120.19,4.5
1775701339.44,15035.72,1348.28,91.8,1001,postgres,431.23,23.1,1113,postgres,269.72,12.5,1230,firefox,35.47,15.8,1340,firefox,152.11,14.2,1444,java,20.25,26.1
1775701341.44,15033.24,1350.76,91.8,1009,java,279.93,26.9,1111,chrome,334.45,17.6,1227,java,185.82,23.7,1343,firefox,186.35,19.6,1450,python3,76.92,7.5
1775701343.44,15039.39,1344.61,91.8,1007,docker,336.82,7.8,1113,node,136.62,29.9,1223,postgres,102.8,26.6,1340,postgres,136.0,0.2,1446,slack,107.12,4.9
1775701345.44,15052.85,1331.15,91.9,1005,python3,477.55,27.4,1117,docker,160.73,5.4,1227,postgres,101.93,24.7,1333,node,158.58,17.5,1452,spotify,47.02,13.5
1775701347.44,15030.76,1353.24,91.7,1006,postgres,521.29,5.1,1121,chrome,346.01,7.9,1222,firefox,80.93,7.8,1339,firefox,107.06,21.3,1447,spotify,109.24,23.0
1775701349.44,15034.41,1349.59,91.8,1007,java,629.38,26.2,1113,docker,48.41,25.7,1230,slack,99.46,21.7,1341,docker,24.27,26.3,1452,node,50.71,29.2
1775701351.44,15034.91,1349.09,91.8,1002,spotify,514.91,19.9,1114,slack,144.22,8.1,1224,postgres,31.84,18.5,1337,slack,155.87,9.0,1450,slack,88.77,21.1
1775701353.44,15053.27,1330.73,91.9,1000,slack,584.13,12.0,1115,python3,207.86,9.2,1229,code,44.52,13.4,1340,node,102.58,28.3,1445,firefox,143.39,3.7
1775701355.44,15042.25,1341.75,91.8,1007,node,333.56,14.2,1112,node,303.27,21.7,1225,code,89.61,21.0,1336,code,119.22,25.3,1450,java,72.31,23.2
1775701357.44,15051.2,1332.8,91.9,1009,slack,442.04,17.3,1117,docker,354.96,11.8,1223,slack,51.32,9.4,1342,python3,36.12,14.8,1454,slack,73.54,1.3
1775701359.44,15059.78,1324.22,91.9,1007,code,528.4,15.6,1120,firefox,197.6,4.2,1229,slack,109.32,5.2,1338,python3,124.56,1.7,1444,spotify,38.37,22.8
1775701361.44,15064.85,1319.15,91.9,1004,docker,674.23,24.5,1112,code,154.7,9.4,1224,python3,253.82,16.7,1342,firefox,28.3,2.8,1453,chrome,77.64,0.8
1775701363.44,15083.11,1300.89,92.1,1010,spotify,198.06,26.1,1114,code,322.51,11.7,1226,firefox,77.61,5.9,1339,postgres,42.75,9.7,1444,node,154.15,7.3
1775701365.44,15077.01,1306.99,92.0,1001,chrome,125.17,10.1,1115,java,194.18,23.1,1231,code,89.73,17.7,1342,firefox,171.7,22.9,1451,docker,16.34,2.9
1775701367.44,14841.99,1542.01,90.6,1010,python3,327.27,5.9,1111,code,362.11,24.0,1225,firefox,93.32,11.7,1336,java,176.52,18.5,1452,node,75.54,13.0
1775701369.44,14818.68,1565.32,90.4,1004,spotify,430.82,3.5,1121,java,374.07,5.8,1224,java,231.53,22.8,1342,python3,131.33,11.3,1444,postgres,31.09,29.8
1775701371.44,14835.23,1548.77,90.5,1002,code,117.18,24.9,1115,docker,123.49,6.4,1232,firefox,29.2,18.1,1340,slack,181.19,1.8,1453,node,85.4,4.0
1775701373.44,15148.21,1235.79,92.5,1009,spotify,428.96,17.6,1120,chrome,64.32,26.7,1232,firefox,172.09,28.2,1340,java,27.24,16.8,1444,java,86.93,28.5
1775701375.44,15156.09,1227.91,92.5,1000,chrome,698.32,9.8,1115,java,220.3,2.4,1225,code,221.69,27.1,1336,node,90.55,27.5,1451,postgres,39.4,3.1
1775701377.44,15164.02,1219.98,92.6,1005,spotify,523.52,19.7,1120,python3,241.72,22.8,1229,spotify,200.52,3.2,1339,spotify,162.37,1.4,1445,node,66.89,2.0
1775701379.44,15161.25,1222.75,92.5,1009,python3,63.55,25.2,1116,spotify,138.49,19.0,1228,chrome,241.93,29.7,1334,java,167.09,0.4,1445,firefox,144.08,24.7
1775701381.44,15422.72,961.28,94.1,1003,spotify,274.54,19.0,1114,postgres,360.57,14.8,1224,chrome,17.41,17.5,1333,code,82.18,10.0,1454,chrome,63.82,5.4
1775701383.44,15449.2,934.8,94.3,1002,postgres,557.87,29.9,1119,slack,267.57,20.7,1230,chrome,232.7,9.0,1342,docker,20.6,12.4,1452,firefox,58.41,29.4
1775701385.44,15464.06,919.94,94.4,1004,chrome,682.54,26.8,1121,docker,308.77,20.2,1226,code,36.8,19.2,1336,firefox,49.82,2.9,1444,node,86.96,23.3
1775701387.44,15475.17,908.83,94.5,1006,docker,380.46,0.8,1121,firefox,83.19,29.5,1227,slack,229.29,11.4,1333,postgres,142.82,5.7,1448,python3,98.49,1.0
1775701389.44,15483.52,900.48,94.5,1005,slack,671.33,9.7,1119,node,253.28,24.6,1230,chrome,64.6,0.7,1340,docker,51.15,2.5,1444,firefox,155.07,23.7
1775701391.44,15464.14,919.86,94.4,1004,slack,316.08,20.8,1118,postgres,220.19,28.4,1223,node,80.75,0.7,1342,firefox,142.13,3.5,1448,chrome,57.91,22.3
1775701393.44,15455.94,928.06,94.3,1007,chrome,51.77,29.1,1119,firefox,139.16,19.7,1224,node,183.03,15.2,1334,chrome,176.5,17.5,1454,firefox,34.81,9.8
1775701395.44,15454.6,929.4,94.3,1002,firefox,681.4,12.9,1115,postgres,62.92,4.7,1231,slack,128.03,1.9,1333,spotify,48.27,3.9,1449,python3,98.32,3.2
1775701397.44,15459.47,924.53,94.4,1008,node,168.16,22.5,1111,spotify,177.33,10.3,1224,java,220.01,4.0,1339,java,199.29,16.9,1452,code,147.53,25.4
1775701399.44,15455.05,928.95,94.3,1002,node,214.44,20.9,1112,java,195.53,24.8,1227,firefox,173.08,11.7,1340,node,47.52,16.5,1454,node,68.23,9.2
1775701401.44,15453.95,930.05,94.3,1008,chrome,612.48,7.9,1120,chrome,142.67,6.0,1232,spotify,211.34,0.4,1342,firefox,13.89,22.9,1448,python3,88.71,2.1
1775701403.44,15468.7,915.3,94.4,1005,docker,418.88,2.6,1119,docker,94.38,8.6,1223,chrome,224.84,11.2,1334,firefox,151.47,27.2,1453,slack,122.16,22.5
1775701405.44,15482.87,901.13,94.5,1005,firefox,175.6,12.7,1114,firefox,77.71,2.9,1225,python3,154.59,4.2,1341,docker,186.16,20.1,1453,slack,18.96,4.9
1775701407.44,15492.13,891.87,94.6,1010,docker,791.74,11.5,1112,node,294.62,4.4,1226,firefox,226.92,15.5,1334,node,32.5,10.9,1450,python3,118.25,6.8
1775701409.44,15500.6,883.4,94.6,1000,chrome,136.68,6.3,1115,java,138.39,9.2,1223,postgres,78.75,19.3,1341,chrome,193.35,11.1,1454,spotify,30.71,4.0
1775701411.44,15533.49,850.51,94.8,1010,python3,370.57,22.2,1120,docker,174.81,28.1,1229,spotify,162.59,29.0,1340,python3,78.41,20.2,1450,postgres,21.68,6.4
1775701413.44,15552.15,831.85,94.9,1009,java,388.78,21.0,1117,node,106.66,12.3,1222,chrome,127.39,27.3,1342,postgres,106.08,1.4,1449,python3,29.22,2.9
1775701415.44,15556.11,827.89,94.9,1007,chrome,599.17,4.3,1116,spotify,296.87,7.1,1224,node,207.66,2.6,1337,node,52.29,12.2,1445,java,157.73,22.2
1775701417.44,15542.48,841.52,94.9,1006,spotify,414.92,14.6,1112,spotify,398.5,24.2,1231,firefox,241.05,23.8,1334,firefox,105.14,27.1,1446,node,97.43,27.4
1775701419.44,15529.55,854.45,94.8,1005,slack,350.49,5.5,1115,python3,103.84,26.1,1226,firefox,215.91,16.1,1337,java,151.39,25.5,1451,code,131.87,13.9
1775701421.44,15518.83,865.17,94.7,1005,docker,520.3,2.0,1118,slack,121.81,9.2,1222,chrome,55.7,14.6,1337,slack,125.45,5.1,1448,node,76.23,24.8
1775701423.44,15516.83,867.17,94.7,1000,postgres,282.17,22.7,1118,code,69.82,15.7,1228,code,148.19,22.2,1340,node,67.97,13.4,1448,spotify,72.64,29.2
1775701425.44,15518.39,865.61,94.7,1003,code,530.44,24.9,1119,code,144.12,14.9,1226,code,221.53,23.7,1337,firefox,76.91,13.1,1451,chrome,118.58,18.0
1775701427.44,15506.28,877.72,94.6,1007,chrome,674.32,18.9,1116,firefox,388.27,0.8,1222,code,137.9,3.1,1337,code,40.88,5.2,1449,spotify,36.31,19.1
1775701429.44,15491.67,892.33,94.6,1004,chrome,325.05,10.3,1121,python3,147.44,25.1,1229,docker,88.85,16.0,1339,firefox,41.75,19.5,1448,python3,123.89,22.5
1775701431.44,15485.46,898.54,94.5,1008,python3,636.58,0.7,1113,chrome,128.2,0.1,1226,spotify,118.12,13.7,1339,firefox,41.82,1.9,1454,code,118.63,15.4
1775701433.44,15469.55,914.45,94.4,1002,firefox,75.16,17.2,1113,code,300.54,10.3,1231,node,213.97,1.8,1333,java,149.05,1.3,1453,java,146.56,3.4
1775701435.44,15482.12,901.88,94.5,1008,slack,240.06,20.1,1113,node,173.85,17.4,1226,code,42.54,22.3,1333,python3,18.72,17.1,1451,java,122.01,8.9
1775701437.44,15499.16,884.84,94.6,1005,code,572.39,24.9,1116,code,250.86,14.2,1224,spotify,118.6,10.1,1339,firefox,56.44,28.5,1454,node,50.57,5.3
1775701439.44,15496.58,887.42,94.6,1004,node,109.0,20.5,1118,docker,88.14,4.3,1229,postgres,171.14,28.5,1338,slack,118.7,22.0,1451,postgres,34.66,21.8
1775701441.44,15515.94,868.06,94.7,1010,docker,550.76,15.9,1114,slack,311.12,15.5,1223,code,32.6,6.2,1343,firefox,44.77,28.0,1446,node,89.44,10.9
1775701443.44,15521.92,862.08,94.7,1007,docker,301.57,8.1,1119,chrome,174.07,7.3,1224,postgres,86.33,20.4,1339,slack,59.44,1.0,1445,python3,72.72,11.9
1775701445.44,15523.8,860.2,94.7,1003,node,544.02,17.1,1111,python3,70.29,26.5,1232,java,36.02,11.6,1333,postgres,101.3,11.4,1444,python3,154.77,25.7
1775701447.44,15512.94,871.06,94.7,1005,postgres,270.32,17.6,1111,postgres,99.4,13.9,1222,python3,171.15,12.4,1333,firefox,14.49,9.6,1446,node,152.4,24.5
1775701449.44,15527.29,856.71,94.8,1006,chrome,270.58,22.8,1116,code,56.89,17.8,1228,firefox,204.85,22.0,1335,python3,138.74,14.6,1445,code,21.54,14.7
1775701451.44,15528.24,855.76,94.8,1009,python3,561.18,5.4,1120,code,177.03,8.7,1224,python3,49.35,25.4,1335,firefox,58.77,7.7,1452,docker,59.55,25.8
1775701453.44,15545.26,838.74,94.9,1007,python3,169.91,7.8,1116,slack,361.8,15.6,1225,java,124.89,15.0,1341,node,56.54,19.9,1444,slack,40.15,24.4
