used_mb,avail_mb,mem_pct,rss1,rss2,rss3,rss4,rss5,mem_lag1,mem_lag5,mem_lag10,mem_roll_mean,mem_roll_std,mem_roll_min,mem_roll_max,mem_delta,time_delta,rate_mb_per_sec,y
15884.0,500.0,96.9,701.83,265.12,128.54,96.36,129.2,15865.51,15817.01,15866.33,15861.197666666667,18.25733704090438,15817.01,15884.0,18.48999999999978,2.0,9.24499999999989,15883.83
15884.0,500.0,96.9,84.23,357.5,21.88,59.64,35.16,15884.0,15847.58,15870.54,15862.448999999999,18.497299758443933,15817.01,15884.0,0.0,2.0,0.0,15871.77
15884.0,500.0,96.9,561.55,206.42,203.92,23.36,146.47,15884.0,15859.38,15870.57,15863.363333333333,18.870845648248856,15817.01,15884.0,0.0,2.0,0.0,15884.0
15884.0,500.0,96.9,719.91,180.67,264.42,77.48,30.28,15884.0,15851.78,15849.97,15863.806999999999,19.20258819862431,15817.01,15884.0,0.0,2.0,0.0,15878.82
15884.0,500.0,96.9,58.58,263.33,99.3,169.84,141.44,15884.0,15865.51,15835.04,15864.747,19.485254913473664,15817.01,15884.0,0.0,2.0,0.0,15884.0
15881.72,502.28,96.9,467.16,209.03,225.86,34.19,74.51,15884.0,15884.0,15817.01,15865.478666666668,19.702819445460428,15817.01,15884.0,-2.280000000000655,2.0,-1.1400000000003274,15874.31
15884.0,500.0,96.9,714.16,228.77,218.25,100.8,118.96,15881.72,15884.0,15847.58,15867.182999999999,18.983117556032422,15817.01,15884.0,2.280000000000655,2.0,1.1400000000003274,15852.07
15862.31,521.69,96.8,605.15,308.63,218.06,175.75,125.23,15884.0,15884.0,15859.38,15867.676333333335,18.64349907858505,15817.01,15884.0,-21.69000000000051,2.0,-10.845000000000255,15856.88
15870.79,513.21,96.9,620.71,303.36,151.65,53.23,57.37,15862.31,15884.0,15851.78,15868.853000000001,17.62836684616999,15817.01,15884.0,8.480000000001382,2.0,4.240000000000691,15856.87
15871.68,512.32,96.9,640.65,82.72,101.05,93.91,41.62,15870.79,15884.0,15865.51,15869.734333333332,17.05885948293203,15817.01,15884.0,0.8899999999994179,2.0,0.44499999999970896,15867.53
15883.83,500.17,96.9,89.52,86.45,255.83,156.25,149.98,15871.68,15881.72,15884.0,15870.838333333335,16.855710174268843,15817.01,15884.0,12.149999999999636,2.0,6.074999999999818,15866.57
15871.77,512.23,96.9,130.49,138.47,116.12,36.29,115.36,15883.83,15884.0,15884.0,15870.805333333334,16.852787070116296,15817.01,15884.0,-12.05999999999949,2.0,-6.029999999999745,15875.36
15884.0,500.0,96.9,799.43,73.26,67.16,14.84,71.56,15871.77,15862.31,15884.0,15870.805333333334,16.852787070116296,15817.01,15884.0,12.229999999999563,2.0,6.114999999999782,15874.55
15878.82,505.18,96.9,312.44,230.97,89.62,98.63,135.19,15884.0,15870.79,15884.0,15870.632666666666,16.739090908543886,15817.01,15884.0,-5.180000000000291,2.0,-2.5900000000001455,15867.92
15884.0,500.0,96.9,330.45,109.21,180.81,62.19,116.87,15878.82,15871.68,15884.0,15871.342666666666,16.842427100964077,15817.01,15884.0,5.180000000000291,2.0,2.5900000000001455,15884.0
15874.31,509.69,96.9,507.44,77.81,244.39,26.62,156.5,15884.0,15883.83,15881.72,15871.022,16.68535643571838,15817.01,15884.0,-9.69000000000051,2.0,-4.845000000000255,15884.0
15852.07,531.93,96.8,630.17,281.31,62.96,72.67,18.04,15874.31,15871.77,15884.0,15870.116999999998,16.959416885943952,15817.01,15884.0,-22.23999999999978,2.0,-11.11999999999989,15878.36
15856.88,527.12,96.8,529.18,330.88,125.45,95.55,83.09,15852.07,15884.0,15862.31,15869.262999999999,16.959416885947654,15817.01,15884.0,4.809999999999491,2.0,2.4049999999997453,15866.24
15856.87,527.13,96.8,340.73,304.45,88.18,38.76,82.45,15856.88,15878.82,15870.79,15868.358666666665,16.869586517529584,15817.01,15884.0,-0.00999999999839929,2.0,-0.004999999999199645,15863.6
15867.53,516.47,96.8,470.11,155.67,51.63,31.64,24.43,15856.87,15884.0,15871.68,15867.809666666666,16.608990999790304,15817.01,15884.0,10.659999999999854,2.0,5.329999999999927,15830.21
15866.57,517.43,96.8,787.1,324.05,246.67,171.83,70.17,15867.53,15874.31,15883.83,15867.817666666668,16.608311503480163,15817.01,15884.0,-0.9600000000009459,2.0,-0.48000000000047294,15839.51
15875.36,508.64,96.9,396.03,260.87,23.96,129.8,112.44,15866.57,15852.07,15871.77,15867.978333333333,16.658792437609858,15817.01,15884.0,8.790000000000873,2.0,4.395000000000437,15854.64
15874.55,509.45,96.9,451.01,229.61,125.59,78.15,148.02,15875.36,15856.88,15884.0,15868.111,16.695950006776307,15817.01,15884.0,-0.8100000000013097,2.0,-0.40500000000065484,15851.4
15867.92,516.08,96.9,547.52,65.46,118.51,133.39,108.12,15874.55,15856.87,15878.82,15868.709333333334,16.341282785187644,15817.01,15884.0,-6.6299999999992,2.0,-3.3149999999996,15848.82
15884.0,500.0,96.9,522.02,377.75,156.68,37.75,156.95,15867.92,15867.53,15884.0,15870.341333333334,15.272655222586506,15817.01,15884.0,16.079999999999927,2.0,8.039999999999964,15879.7
15884.0,500.0,96.9,674.8,126.78,244.7,161.25,120.04,15884.0,15866.57,15874.31,15872.574333333332,11.681263097271506,15847.58,15884.0,0.0,2.0,0.0,15870.29
15878.36,505.64,96.9,503.77,305.82,132.81,132.49,12.14,15884.0,15875.36,15852.07,15873.600333333334,10.72265130440252,15851.78,15884.0,-5.639999999999418,2.0,-2.819999999999709,15854.9
15866.24,517.76,96.8,465.82,275.92,144.53,12.59,33.07,15878.36,15874.55,15856.88,15873.829,10.479323241196088,15851.78,15884.0,-12.1200000000008,2.0,-6.0600000000004,15839.99
15863.6,520.4,96.8,639.48,44.17,130.24,181.18,40.76,15866.24,15867.92,15856.87,15874.223,9.823418907981717,15852.07,15884.0,-2.639999999999418,2.0,-1.319999999999709,15838.46
15830.21,553.79,96.6,311.3,397.05,130.25,168.47,109.33,15863.6,15884.0,15867.53,15873.046333333334,12.619332020794722,15830.21,15884.0,-33.39000000000124,2.0,-16.69500000000062,15832.84
15839.51,544.49,96.7,487.81,234.79,138.5,78.34,125.69,15830.21,15884.0,15866.57,15871.563333333334,13.84259150653441,15830.21,15884.0,9.300000000001091,2.0,4.650000000000546,15848.34
15854.64,529.36,96.8,719.17,270.55,238.54,78.15,64.85,15839.51,15878.36,15875.36,15870.584666666668,13.970285866907789,15830.21,15884.0,15.1299999999992,2.0,7.5649999999996,15820.84
15851.4,532.6,96.7,589.68,136.62,173.47,99.54,112.33,15854.64,15866.24,15874.55,15869.498,14.157430925901354,15830.21,15884.0,-3.2399999999997817,2.0,-1.6199999999998909,15837.34
15848.82,535.18,96.7,764.29,217.5,150.68,20.55,37.58,15851.4,15863.6,15867.92,15868.325333333334,14.370191764251945,15830.21,15884.0,-2.5799999999999272,2.0,-1.2899999999999636,15819.11
15879.7,504.3,96.9,785.04,335.59,105.54,181.9,76.95,15848.82,15830.21,15884.0,15868.182,14.229209227832772,15830.21,15884.0,30.88000000000102,2.0,15.44000000000051,15818.61
15870.29,513.71,96.9,425.16,184.13,42.65,36.45,115.56,15879.7,15839.51,15884.0,15867.801,14.005482734586701,15830.21,15884.0,-9.409999999999854,2.0,-4.704999999999927,15823.64
15854.9,529.1,96.8,53.5,239.56,242.7,21.99,144.63,15870.29,15854.64,15878.36,15866.831,13.851744633350842,15830.21,15884.0,-15.390000000001237,2.0,-7.6950000000006185,15825.55
15839.99,544.01,96.7,209.47,251.21,25.91,62.57,85.73,15854.9,15851.4,15866.24,15866.087,14.677742723478802,15830.21,15884.0,-14.909999999999854,2.0,-7.454999999999927,15833.72
15838.46,545.54,96.7,167.67,353.36,264.83,171.68,119.15,15839.99,15848.82,15863.6,15865.009333333333,15.485187325772293,15830.21,15884.0,-1.5300000000006548,2.0,-0.7650000000003274,15665.29
15832.84,551.16,96.6,68.35,394.66,181.13,33.42,61.51,15838.46,15879.7,15830.21,15863.714666666667,16.49871795324246,15830.21,15884.0,-5.619999999998981,2.0,-2.8099999999994907,15671.23
15848.34,535.66,96.7,264.29,244.36,88.62,82.23,124.77,15832.84,15870.29,15839.51,15862.531666666668,16.277541328069702,15830.21,15884.0,15.5,2.0,7.75,15671.82
15820.84,563.16,96.6,492.9,266.85,103.73,120.29,46.92,15848.34,15854.9,15854.64,15860.833999999999,17.859777870827557,15820.84,15884.0,-27.5,2.0,-13.75,15660.42
15837.34,546.66,96.7,395.2,55.37,127.04,83.57,155.81,15820.84,15839.99,15851.4,15859.278666666667,17.804407560602122,15820.84,15884.0,16.5,2.0,8.25,15652.14
15819.11,564.89,96.6,480.08,102.06,190.98,146.62,115.09,15837.34,15838.46,15848.82,15857.288333333334,18.851256428395775,15819.11,15884.0,-18.229999999999563,2.0,-9.114999999999782,15653.23
15818.61,565.39,96.5,442.63,55.49,57.31,150.51,39.06,15819.11,15832.84,15879.7,15855.108666666667,19.427760203267006,15818.61,15884.0,-0.5,2.0,-0.25,15653.41
15823.64,560.36,96.6,154.96,372.41,122.53,132.57,15.21,15818.61,15848.34,15870.29,15853.419666666665,19.897757869670166,15818.61,15884.0,5.029999999998836,2.0,2.514999999999418,15675.21
15825.55,558.45,96.6,311.42,301.22,162.42,142.44,62.13,15823.64,15820.84,15854.9,15852.535666666667,20.538572054387046,15818.61,15884.0,1.9099999999998545,2.0,0.9549999999999272,15687.9
15833.72,550.28,96.6,628.6,72.09,140.62,99.63,88.7,15825.55,15837.34,15839.99,15851.763666666668,20.80320920117472,15818.61,15884.0,8.170000000000073,2.0,4.085000000000036,15700.0
15665.29,718.71,95.6,224.31,129.94,259.29,64.57,98.86,15833.72,15819.11,15838.46,15845.377666666667,39.858956385023774,15665.29,15884.0,-168.42999999999847,2.0,-84.21499999999924,15685.46
15671.23,712.77,95.6,251.74,345.42,183.8,61.86,90.4,15665.29,15818.61,15832.84,15838.834333333332,50.727664804502616,15665.29,15884.0,5.93999999999869,2.0,2.969999999999345,15711.38
15671.82,712.18,95.7,300.35,121.18,28.03,198.76,64.84,15671.23,15823.64,15848.34,15832.342666666666,58.864500035674695,15665.29,15884.0,0.5900000000001455,2.0,0.29500000000007276,15702.73
15660.42,723.58,95.6,429.94,235.9,71.4,57.47,88.87,15671.82,15825.55,15820.84,15825.178000000002,66.08583510974297,15660.42,15884.0,-11.399999999999636,2.0,-5.699999999999818,15727.91
15652.14,731.86,95.5,272.82,40.88,194.53,13.12,104.45,15660.42,15833.72,15837.34,15817.764333333333,72.51836198368606,15652.14,15884.0,-8.280000000000655,2.0,-4.140000000000327,15736.31
15653.23,730.77,95.5,126.94,179.64,145.62,133.54,84.53,15652.14,15665.29,15819.11,15810.608000000002,77.79904144930184,15652.14,15884.0,1.0900000000001455,2.0,0.5450000000000728,15716.66
15653.41,730.59,95.5,267.1,47.97,42.93,100.5,123.82,15653.23,15671.23,15818.61,15802.921666666665,81.59624496920814,15652.14,15884.0,0.18000000000029104,2.0,0.09000000000014552,15706.94
15675.21,708.79,95.7,781.93,75.09,119.46,12.87,149.48,15653.41,15671.82,15823.64,15795.962000000001,83.32816998171366,15652.14,15879.7,21.799999999999272,2.0,10.899999999999636,15409.39
15687.9,696.1,95.8,265.43,315.25,64.34,114.61,59.94,15675.21,15660.42,15825.55,15789.613333333333,84.0859026786531,15652.14,15879.7,12.69000000000051,2.0,6.345000000000255,15420.75
15700.0,684.0,95.8,503.12,399.03,85.37,23.0,78.76,15687.9,15652.14,15833.72,15784.071999999998,84.33930732925778,15652.14,15879.7,12.100000000000364,2.0,6.050000000000182,15421.31
15685.46,698.54,95.7,463.87,249.03,30.35,147.75,73.21,15700.0,15653.23,15665.29,15778.134,84.81669331922494,15652.14,15879.7,-14.540000000000873,2.0,-7.270000000000437,15412.87
15711.38,672.62,95.9,658.74,290.39,198.24,189.94,34.93,15685.46,15653.41,15671.23,15774.173,85.07517438705229,15652.14,15879.7,25.920000000000073,2.0,12.960000000000036,15384.86
15702.73,681.27,95.8,197.6,212.54,71.03,39.6,147.91,15711.38,15675.21,15671.82,15769.613666666666,85.11803704457341,15652.14,15879.7,-8.649999999999636,2.0,-4.324999999999818,15405.21
15727.91,656.09,96.0,283.62,395.26,127.36,53.85,15.19,15702.73,15687.9,15660.42,15765.389333333333,83.88861567770685,15652.14,15879.7,25.18000000000029,2.0,12.590000000000146,15410.95
15736.31,647.69,96.0,532.04,371.18,68.47,80.98,61.05,15727.91,15700.0,15652.14,15761.553000000002,82.43868036987962,15652.14,15879.7,8.399999999999636,2.0,4.199999999999818,15416.92
15716.66,667.34,95.9,94.4,328.23,201.93,102.89,75.36,15736.31,15685.46,15653.23,15757.147666666666,81.13538874969798,15652.14,15879.7,-19.649999999999636,2.0,-9.824999999999818,15430.14
15706.94,677.06,95.9,263.85,303.68,201.65,20.25,30.46,15716.66,15711.38,15653.41,15751.389,78.21554128413393,15652.14,15870.29,-9.719999999999345,2.0,-4.859999999999673,15453.73
15409.39,974.61,94.1,652.14,323.49,105.44,195.96,76.85,15706.94,15702.73,15675.21,15736.025666666666,97.0526632581446,15409.39,15854.9,-297.5500000000011,2.0,-148.77500000000055,15461.78
15420.75,963.25,94.1,762.25,138.33,222.04,154.95,74.53,15409.39,15727.91,15687.9,15721.554,110.19451902992553,15409.39,15848.34,11.360000000000582,2.0,5.680000000000291,15449.78
15421.31,962.69,94.1,273.78,204.42,215.39,139.22,107.58,15420.75,15736.31,15700.0,15707.598,120.69031387911268,15409.39,15848.34,0.5599999999994907,2.0,0.27999999999974534,15457.12
15412.87,971.13,94.1,610.58,301.61,127.72,94.04,53.57,15421.31,15716.66,15685.46,15693.411666666665,129.47114888302892,15409.39,15848.34,-8.43999999999869,2.0,-4.219999999999345,15469.24
15384.86,999.14,93.9,395.15,299.94,147.59,132.53,120.83,15412.87,15706.94,15711.38,15678.479,138.36420060379015,15384.86,15848.34,-28.01000000000022,2.0,-14.00500000000011,15476.24
15405.21,978.79,94.0,242.13,189.75,246.05,119.08,18.49,15384.86,15409.39,15702.73,15663.708,143.17491377057263,15384.86,15837.34,20.349999999998545,2.0,10.174999999999272,15488.72
15410.95,973.05,94.1,106.28,106.39,130.59,15.39,50.09,15405.21,15420.75,15727.91,15650.045000000002,147.1649832006729,15384.86,15837.34,5.740000000001601,2.0,2.8700000000008004,15495.34
15416.92,967.08,94.1,65.76,374.25,32.93,34.04,21.89,15410.95,15421.31,15736.31,15636.030999999999,148.72382630964202,15384.86,15833.72,5.969999999999345,2.0,2.9849999999996726,15496.7
15430.14,953.86,94.2,194.61,267.68,174.62,190.07,84.52,15416.92,15412.87,15716.66,15623.065333333334,149.16716463243958,15384.86,15833.72,13.219999999999345,2.0,6.609999999999673,15499.11
15453.73,930.27,94.3,291.43,145.33,248.27,151.19,57.64,15430.14,15384.86,15706.94,15610.902666666667,147.53997374995802,15384.86,15833.72,23.590000000000146,2.0,11.795000000000073,15481.44
15461.78,922.22,94.4,481.32,378.97,23.1,33.92,151.22,15453.73,15405.21,15409.39,15598.840666666665,144.30438533375857,15384.86,15833.72,8.050000000001091,2.0,4.025000000000546,15456.54
15449.78,934.22,94.3,437.26,150.79,54.17,68.35,70.78,15461.78,15410.95,15420.75,15586.315,140.19741056360363,15384.86,15833.72,-12.0,2.0,-6.0,15173.02
15457.12,926.88,94.3,679.89,354.52,158.05,166.1,80.61,15449.78,15416.92,15421.31,15573.761666666665,134.0044559990155,15384.86,15736.31,7.3400000000001455,2.0,3.6700000000000728,15191.8
15469.24,914.76,94.4,99.99,119.29,174.93,151.7,96.45,15457.12,15430.14,15412.87,15567.226666666666,134.1672642187276,15384.86,15736.31,12.119999999998981,2.0,6.059999999999491,15196.61
15476.24,907.76,94.5,62.11,329.33,112.01,177.8,73.49,15469.24,15453.73,15384.86,15560.727,133.67733914342986,15384.86,15736.31,7.0,2.0,3.5,15218.1
15488.72,895.28,94.5,51.23,92.7,241.21,157.72,132.43,15476.24,15461.78,15405.21,15554.623666666668,132.60586298998646,15384.86,15736.31,12.479999999999563,2.0,6.239999999999782,15206.86
15495.34,888.66,94.6,56.44,222.3,224.54,115.32,38.02,15488.72,15449.78,15410.95,15549.120999999997,131.48468389284108,15384.86,15736.31,6.6200000000008,2.0,3.3100000000004,15212.99
15496.7,887.3,94.6,787.65,141.86,210.38,90.83,114.87,15495.34,15457.12,15416.92,15543.939666666667,130.34279754453044,15384.86,15736.31,1.360000000000582,2.0,0.680000000000291,15037.82
15499.11,884.89,94.6,138.24,254.24,147.14,169.55,94.52,15496.7,15469.24,15430.14,15538.802333333331,128.91612583653264,15384.86,15736.31,2.4099999999998545,2.0,1.2049999999999272,15030.23
15481.44,902.56,94.5,379.16,129.65,201.12,133.37,103.12,15499.11,15476.24,15453.73,15533.07,127.45944428471444,15384.86,15736.31,-17.670000000000073,2.0,-8.835000000000036,15000.53
15456.54,927.46,94.3,209.68,190.79,254.55,179.11,52.67,15481.44,15488.72,15461.78,15525.780999999999,125.28458141281027,15384.86,15736.31,-24.899999999999636,2.0,-12.449999999999818,15007.56
15173.02,1210.98,92.6,459.27,209.72,17.43,41.04,11.44,15456.54,15495.34,15449.78,15508.618333333336,137.02650171565074,15173.02,15736.31,-283.52000000000044,2.0,-141.76000000000022,15012.28
15191.8,1192.2,92.7,714.97,212.01,240.62,66.67,75.13,15173.02,15496.7,15457.12,15491.678333333335,143.79698440563976,15173.02,15736.31,18.779999999998836,2.0,9.389999999999418,14997.29
15196.61,1187.39,92.8,149.18,317.7,197.71,134.32,118.15,15191.8,15499.11,15469.24,15475.383333333333,148.69522002040537,15173.02,15736.31,4.81000000000131,2.0,2.405000000000655,15035.72
15218.1,1165.9,92.9,727.42,361.62,129.11,193.14,91.16,15196.61,15481.44,15476.24,15458.940666666665,148.97202162343865,15173.02,15736.31,21.48999999999978,2.0,10.74499999999989,15033.24
15206.86,1177.14,92.8,241.26,364.0,171.79,94.69,55.89,15218.1,15456.54,15488.72,15442.411666666669,148.49851059287002,15173.02,15736.31,-11.239999999999782,2.0,-5.619999999999891,15039.39
15212.99,1171.01,92.9,59.77,265.86,228.4,72.0,123.32,15206.86,15173.02,15495.34,15425.247666666666,144.0533112189051,15173.02,15736.31,6.1299999999992,2.0,3.0649999999996,15052.85
15037.82,1346.18,91.8,83.17,214.63,193.09,80.1,93.52,15212.99,15191.8,15496.7,15401.964666666667,148.42469549269617,15037.82,15716.66,-175.17000000000007,2.0,-87.58500000000004,15030.76
15030.23,1353.77,91.7,63.32,174.78,110.92,154.15,101.07,15037.82,15196.61,15499.11,15379.083666666667,151.12384981234064,15030.23,15706.94,-7.5900000000001455,2.0,-3.7950000000000728,15034.41
15000.53,1383.47,91.6,791.16,349.67,136.51,128.37,87.46,15030.23,15218.1,15481.44,15355.536666666665,153.29635356248545,15000.53,15499.11,-29.69999999999891,2.0,-14.849999999999454,15034.91
15007.56,1376.44,91.6,747.43,92.26,103.43,49.87,55.65,15000.53,15206.86,15456.54,15342.142333333333,165.4980698419729,15000.53,15499.11,7.029999999998836,2.0,3.514999999999418,15053.27
15012.28,1371.72,91.6,393.39,341.56,105.55,95.62,60.11,15007.56,15212.99,15173.02,15328.526666666667,175.3191301845348,15000.53,15499.11,4.720000000001164,2.0,2.360000000000582,15042.25
14997.29,1386.71,91.5,584.73,103.37,61.86,199.08,120.19,15012.28,15037.82,15191.8,15314.392666666665,184.43604709485132,14997.29,15499.11,-14.989999999999782,2.0,-7.494999999999891,15051.2
15035.72,1348.28,91.8,431.23,269.72,35.47,152.11,20.25,14997.29,15030.23,15196.61,15301.821,190.25411993859217,14997.29,15499.11,38.42999999999847,2.0,19.214999999999236,15059.78
15033.24,1350.76,91.8,279.93,334.45,185.82,186.35,76.92,15035.72,15000.53,15218.1,15290.100333333334,195.7145468560811,14997.29,15499.11,-2.4799999999995634,2.0,-1.2399999999997817,15064.85
15039.39,1344.61,91.8,336.82,136.62,102.8,136.0,107.12,15033.24,15007.56,15206.86,15277.906333333334,199.6519349268833,14997.29,15499.11,6.149999999999636,2.0,3.074999999999818,15083.11
15052.85,1331.15,91.9,477.55,160.73,101.93,158.58,47.02,15039.39,15012.28,15212.99,15265.969666666666,202.11307641511277,14997.29,15499.11,13.460000000000946,2.0,6.730000000000473,15077.01
15030.76,1353.24,91.7,521.29,346.01,80.93,107.06,109.24,15052.85,14997.29,15037.82,15253.097666666667,204.45116664406936,14997.29,15499.11,-22.090000000000146,2.0,-11.045000000000073,14841.99
15034.41,1349.59,91.8,629.38,48.41,99.46,24.27,50.71,15030.76,15035.72,15030.23,15239.906666666666,205.39854782849372,14997.29,15499.11,3.649999999999636,2.0,1.824999999999818,14818.68
15034.91,1349.09,91.8,514.91,144.22,31.84,155.87,88.77,15034.41,15033.24,15000.53,15225.946,204.59586313148142,14997.29,15499.11,0.5,2.0,0.25,14835.23
15053.27,1330.73,91.9,584.13,207.86,44.52,102.58,143.39,15034.91,15039.39,15007.56,15212.329000000002,201.93556448010148,14997.29,15499.11,18.360000000000582,2.0,9.180000000000291,15148.21
15042.25,1341.75,91.8,333.56,303.27,89.61,119.22,72.31,15053.27,15052.85,15012.28,15198.744666666667,199.0987503495434,14997.29,15499.11,-11.020000000000437,2.0,-5.510000000000218,15156.09
15051.2,1332.8,91.9,442.04,354.96,51.32,36.12,73.54,15042.25,15030.76,14997.29,15185.214,194.67818776080753,14997.29,15499.11,8.950000000000728,2.0,4.475000000000364,15164.02
15059.78,1324.22,91.9,528.4,197.6,109.32,124.56,38.37,15051.2,15034.41,15035.72,15171.565333333334,188.32864190867932,14997.29,15499.11,8.579999999999927,2.0,4.289999999999964,15161.25
15064.85,1319.15,91.9,674.23,154.7,253.82,28.3,77.64,15059.78,15034.91,15033.24,15157.852333333334,180.18025096743196,14997.29,15499.11,5.069999999999709,2.0,2.5349999999998545,15422.72
15083.11,1300.89,92.1,198.06,322.51,77.61,42.75,154.15,15064.85,15053.27,15039.39,15144.332,169.3915870834964,14997.29,15499.11,18.26000000000022,2.0,9.13000000000011,15449.2
15077.01,1306.99,92.0,125.17,194.18,89.73,171.7,16.34,15083.11,15042.25,15052.85,15130.387666666667,156.20544452982324,14997.29,15499.11,-6.100000000000364,2.0,-3.050000000000182,15464.06
14841.99,1542.01,90.6,327.27,362.11,93.32,176.52,75.54,15077.01,15051.2,15030.76,15108.564000000002,148.82347816091465,14841.99,15499.11,-235.02000000000044,2.0,-117.51000000000022,15475.17
14818.68,1565.32,90.4,430.82,374.07,231.53,131.33,31.09,14841.99,15059.78,15034.41,15085.883000000002,138.7602900086866,14818.68,15481.44,-23.30999999999949,2.0,-11.654999999999745,15483.52
14835.23,1548.77,90.5,117.18,123.49,29.2,181.19,85.4,14818.68,15064.85,15034.91,15064.342666666667,124.6816818351917,14818.68,15456.54,16.549999999999272,2.0,8.274999999999636,15464.14
15148.21,1235.79,92.5,428.96,64.32,172.09,27.24,86.93,14835.23,15083.11,15053.27,15054.065,101.8562543803907,14818.68,15218.1,312.97999999999956,2.0,156.48999999999978,15455.94
15156.09,1227.91,92.5,698.32,220.3,221.69,90.55,39.4,15148.21,15077.01,15042.25,15053.500666666667,101.21936821821649,14818.68,15218.1,7.880000000001019,2.0,3.9400000000005093,15454.6
15164.02,1219.98,92.6,523.52,241.72,200.52,162.37,66.89,15156.09,14841.99,15051.2,15052.574666666666,100.03060699405201,14818.68,15218.1,7.930000000000291,2.0,3.9650000000001455,15459.47
15161.25,1222.75,92.5,63.55,138.49,241.93,167.09,144.08,15164.02,14818.68,15059.78,15051.396,98.47107415390542,14818.68,15218.1,-2.7700000000004366,2.0,-1.3850000000002183,15455.05
15422.72,961.28,94.1,274.54,360.57,17.41,82.18,63.82,15161.25,14835.23,15064.85,15058.216666666667,115.95118851933307,14818.68,15422.72,261.46999999999935,2.0,130.73499999999967,15453.95
15449.2,934.8,94.3,557.87,267.57,232.7,20.6,58.41,15422.72,15148.21,15083.11,15066.294666666665,133.74076433885568,14818.68,15449.2,26.480000000001382,2.0,13.240000000000691,15468.7
15464.06,919.94,94.4,682.54,308.77,36.8,49.82,86.96,15449.2,15156.09,15077.01,15074.663666666665,150.09281083684732,14818.68,15464.06,14.859999999998763,2.0,7.4299999999993815,15482.87
15475.17,908.83,94.5,380.46,83.19,229.29,142.82,98.49,15464.06,15164.02,14841.99,15089.242,166.7105417581454,14818.68,15475.17,11.110000000000582,2.0,5.555000000000291,15492.13
15483.52,900.48,94.5,671.33,253.28,64.6,51.15,155.07,15475.17,15161.25,14818.68,15104.351666666666,181.09850640124972,14818.68,15483.52,8.350000000000364,2.0,4.175000000000182,15500.6
15464.14,919.86,94.4,316.08,220.19,80.75,142.13,57.91,15483.52,15422.72,14835.23,15119.805333333334,191.42006826764242,14818.68,15483.52,-19.38000000000102,2.0,-9.69000000000051,15533.49
15455.94,928.06,94.3,51.77,139.16,183.03,176.5,34.81,15464.14,15449.2,15148.21,15134.751333333332,199.6802310360775,14818.68,15483.52,-8.199999999998909,2.0,-4.099999999999454,15552.15
15454.6,929.4,94.3,681.4,62.92,128.03,48.27,98.32,15455.94,15464.06,15156.09,15149.495333333332,206.53763298496722,14818.68,15483.52,-1.3400000000001455,2.0,-0.6700000000000728,15556.11
15459.47,924.53,94.4,168.16,177.33,220.01,199.29,147.53,15454.6,15475.17,15164.02,15164.901333333335,211.95912965929872,14818.68,15483.52,4.869999999998981,2.0,2.4349999999994907,15542.48
15455.05,928.95,94.3,214.44,195.53,173.08,47.52,68.23,15459.47,15483.52,15161.25,15178.878999999999,216.91494309944048,14818.68,15483.52,-4.420000000000073,2.0,-2.2100000000000364,15529.55
15453.95,930.05,94.3,612.48,142.67,211.34,13.89,88.71,15455.05,15464.14,15422.72,15192.902666666667,220.7404563932089,14818.68,15483.52,-1.0999999999985448,2.0,-0.5499999999992724,15518.83
15468.7,915.3,94.4,418.88,94.38,224.84,151.47,122.16,15453.95,15455.94,15449.2,15207.213,224.33184967772536,14818.68,15483.52,14.75,2.0,7.375,15516.83
15482.87,901.13,94.5,175.6,77.71,154.59,186.16,18.96,15468.7,15454.6,15464.06,15221.547,227.83944163826075,14818.68,15483.52,14.170000000000073,2.0,7.085000000000036,15518.39
15492.13,891.87,94.6,791.74,294.62,226.92,32.5,118.25,15482.87,15459.47,15475.17,15236.926000000001,230.0774678461908,14818.68,15492.13,9.2599999999984,2.0,4.6299999999992,15506.28
15500.6,883.4,94.6,136.68,138.39,78.75,193.35,30.71,15492.13,15455.05,15483.52,15252.465666666667,231.66566321864744,14818.68,15500.6,8.470000000001164,2.0,4.235000000000582,15491.67
15533.49,850.51,94.8,370.57,174.81,162.59,78.41,21.68,15500.6,15453.95,15464.14,15269.085,233.39758490423833,14818.68,15533.49,32.88999999999942,2.0,16.44499999999971,15485.46
15552.15,831.85,94.9,388.78,106.66,127.39,106.08,29.22,15533.49,15468.7,15455.94,15285.714333333333,235.25570715503125,14818.68,15552.15,18.659999999999854,2.0,9.329999999999927,15469.55
15556.11,827.89,94.9,599.17,296.87,207.66,52.29,157.73,15552.15,15482.87,15454.6,15302.842999999999,235.62458327153584,14818.68,15556.11,3.960000000000946,2.0,1.980000000000473,15482.12
15542.48,841.52,94.9,414.92,398.5,241.05,105.14,97.43,15556.11,15492.13,15459.47,15319.219000000001,234.60207498675166,14818.68,15556.11,-13.630000000001019,2.0,-6.815000000000509,15499.16
15529.55,854.45,94.8,350.49,103.84,215.91,151.39,131.87,15542.48,15500.6,15455.05,15334.877999999999,232.35527794399675,14818.68,15556.11,-12.930000000000291,2.0,-6.4650000000001455,15496.58
15518.83,865.17,94.7,520.3,121.81,55.7,125.45,76.23,15529.55,15533.49,15453.95,15350.010666666667,228.92052302288982,14818.68,15556.11,-10.719999999999345,2.0,-5.359999999999673,15515.94
